borough,neighborhood,nCode,TotalPopulation,TotalHousingUnits,TotalHousingUnits_PercentOwned,TotalHousingUnits_PercentRented,Sex_Male,Sex_Female,MedianAge,MedianIncome,Poverty_BelowPovertyLevel,Poverty_AtOrAboveovertyLevel,SNAP_Recipient,SNAP_NotRecipient,Age_Under18,Age_18To34,Age_35To44,Age_45To54,Age_55To64,Age_Over65,Race_White_NotHispanic,Race_White_Hispanic,Race_Black_NotHispanic,Race_Black_Hispanic,Race_Amerind_NotHispanic,Race_Amerind_Hispanic,Race_Asian_NotHispanic,Race_Asian_Hispanic,Race_Pacific_NotHispanic,Race_Pacific_Hispanic,Race_Other_NotHispanic,Race_Other_Hispanic,Race_MoreThanOne_NotHispanic,Race_MoreThanOne_Hispanic,Occupancy_DoubledUp,HouseholdType_Family,HouseholdType_Family_Married,HouseholdType_Family_Other,HouseholdType_NonFamily,HouseholdType_NonFamily_LivingAlone,HouseholdType_NonFamily_NotLivingAlone,MaritalStatus_NeverMarried,MaritalStatus_NowMarried,MaritalStatus_Widowed,MaritalStatus_Divorced,Education_NoHighSchoolDiploma,Education_HighSchoolDiplomaOrGED,Education_SomeCollege,Education_Associates,Education_Bachelors,Education_AdvancedDegree,Employment_Employed,Employment_Unemployed,Employment_NotInLaborForce,HealthInsurance_Covered,HealthInsurance_Covered_Private,HealthInsurance_Covered_Public,HealthInsurance_NotCovered,Language_OnlyEnglish_Total,Language_LimitedEnglish_Total,Language_Spanish_Total,Language_French_Total,Language_FrenchCreole_Total,Language_Italian_Total,Language_Portuguese_Total,Language_German_Total,Language_Yiddish_Total,Language_OtherWestGermanic_Total,Language_Scandinavian_Total,Language_Greek_Total,Language_Russian_Total,Language_Polish_Total,Language_SerboCroatian_Total,Language_OtherSlavic_Total,Language_Armenian_Total,Language_Persian_Total,Language_Gujarati_Total,Language_Hindi_Total,Language_Urdu_Total,Language_OtherIndic_Total,Language_OtherIndoEuropean_Total,Language_Chinese_Total,Language_Japanese_Total,Language_Korean_Total,Language_Cambodian_Total,Language_Hmong_Total,Language_Thai_Total,Language_Laotian_Total,Language_Vietnamese_Total,Language_OtherAsian_Total,Language_Tagalog_Total,Language_OtherPacificIsland_Total,Language_Navajo_Total,Language_OtherNativeNorthAmerican_Total,Language_Hungarian_Total,Language_Arabic_Total,Language_Hebrew_Total,Language_AfricanLanguages_Total,Language_OtherAndUnspecifiedLanguages_Total,Language_Spanish_LimitedEnglish,Language_French_LimitedEnglish,Language_FrenchCreole_LimitedEnglish,Language_Italian_LimitedEnglish,Language_Portuguese_LimitedEnglish,Language_German_LimitedEnglish,Language_Yiddish_LimitedEnglish,Language_OtherWestGermanic_LimitedEnglish,Language_Scandinavian_LimitedEnglish,Language_Greek_LimitedEnglish,Language_Russian_LimitedEnglish,Language_Polish_LimitedEnglish,Language_SerboCroatian_LimitedEnglish,Language_OtherSlavic_LimitedEnglish,Language_Armenian_LimitedEnglish,Language_Persian_LimitedEnglish,Language_Gujarati_LimitedEnglish,Language_Hindi_LimitedEnglish,Language_Urdu_LimitedEnglish,Language_OtherIndic_LimitedEnglish,Language_OtherIndoEuropean_LimitedEnglish,Language_Chinese_LimitedEnglish,Language_Japanese_LimitedEnglish,Language_Korean_LimitedEnglish,Language_Cambodian_LimitedEnglish,Language_Hmong_LimitedEnglish,Language_Thai_LimitedEnglish,Language_Laotian_LimitedEnglish,Language_Vietnamese_LimitedEnglish,Language_OtherAsian_LimitedEnglish,Language_Tagalog_LimitedEnglish,Language_OtherPacificIsland_LimitedEnglish,Language_Navajo_LimitedEnglish,Language_OtherNativeNorthAmerican_LimitedEnglish,Language_Hungarian_LimitedEnglish,Language_Arabic_LimitedEnglish,Language_Hebrew_LimitedEnglish,Language_AfricanLanguages_LimitedEnglish,Language_OtherAndUnspecifiedLanguages_LimitedEnglish,Industry_AgricultureForestryFishingAndHuntingAndMining,Industry_Construction,Industry_Manufacturing,Industry_WholesaleTrade,Industry_RetailTrade,Industry_TransportationAndWarehousingAndUtilities,Industry_Information,Industry_FinanceAndInsuranceAndRealEstateAndRentalAndLeasing,Industry_ProfessionalScientificAndManagementAndAdministrativeAndWasteManagementServices,Industry_EducationalServicesAndHealthCareAndSocialAssistance,Industry_ArtsEntertainmentAndRecreationAndAccommodationAndFoodServices,Industry_OtherServicesExceptPublicAdministration,Industry_PublicAdministration,Occupation_ManagementBusinessAndFinancial,Occupation_ComputerEngineeringAndScience,Occupation_EducationLegalCommunityServiceArtsAndMedia,Occupation_HealthcarePractitionersAndTechnical,Occupation_HealthcareSupport,Occupation_ProtectiveService,Occupation_FoodPreparationAndServingRelated,Occupation_BuildingAndGroundsCleaningAndMaintenance,Occupation_PersonalCareAndService,Occupation_SalesAndOffice,Occupation_NaturalResourcesConstructionAndMaintenance,Occupation_ProductionTransportationAndMaterialMoving
Brooklyn,Kensington,K39,43458,42822,0.3436084255756387,0.6563915744243614,0.5056,0.4944,34.58,58997.4,0.1433,0.8567,0.2008,0.7992,0.2675,0.2355,0.1416,0.11959999999999998,0.1067,0.12890000000000001,0.4824,0.0818,0.0526,0.0043,0.0026,0.0033,0.2429,5e-4,0,0,0.0034,0.0827,0.0384,0.0052,0.15589999999999998,0.6386,0.487,0.1516,0.3614,0.2888,0.0727,0.36019999999999996,0.5259,0.0528,0.061,0.1802,0.2049,0.1274,0.0577,0.247,0.1829,0.7156,0.0487,0.2357,0.8948,0.5598000000000001,0.36160000000000003,0.10519999999999999,0.3636,0.3557,0.1374,0.0041,0.0117,0.0055,0,6e-4,0.0606,3e-4,7e-4,0.001,0.11,0.0248,9e-4,0.0094,0.001,0.0084,0,0.0033,0.0432,0.0962,0.0206,0.0445,0.0021,6e-4,9e-4,0,0.003,0,0,0.0146,0,3e-4,0,2e-4,3e-4,0.0095,0.018,0,0.0026,0.0768,8e-4,0.0051,0.0025,0,1e-4,0.0087,0,0,1e-4,0.077,0.017,4e-4,0.0074,0.001,0.0036,0,6e-4,0.023,0.0572,0.0135,0.0313,0.0011,4e-4,9e-4,0,0.0022,0,0,0.0133,0,0,0,0,3e-4,0.0034,0.0054,0,0.0026,0,0.0655,0.0247,0.0228,0.09509999999999999,0.0889,0.052199999999999996,0.0623,0.1139,0.2893,0.1105,0.0464,0.0284,0.15039999999999998,0.0596,0.19519999999999998,0.034100000000000005,0.0669,0.0129,0.054000000000000006,0.0241,0.0293,0.1839,0.06720000000000001,0.1226
Brooklyn,Manhattan Beach,K40,4346,3947,0.7904737775525715,0.20952622244742844,0.4892,0.5108,52.8,108604.33333333333,0.0197,0.9803,0.0853,0.9147,0.16670000000000001,0.1306,0.10779999999999999,0.1356,0.1329,0.3265,0.9372,0.0147,0.0184,0,0,0,0.0147,0,0,0,0,0.0129,0,0.0021,0.0293,0.7447,0.6359,0.1088,0.2553,0.2374,0.0178,0.22139999999999999,0.6089,0.1028,0.0669,0.07780000000000001,0.179,0.0878,0.0472,0.2992,0.309,0.6991,0.0485,0.2524,0.9087,0.8062,0.1117,0.0914,0.386,0.305,0.0154,0.0132,0,0.0142,0,0.001,0.0166,0,0,0,0.4905,0.0048,0,7e-4,0.019,0.0029,0,0,0,5e-4,0.0072,0.0048,0,0,0,0,0,0,0,0.011,0.0012,0,0,0,0,0.001,0.0101,0,0,0.0115,0.0017,0,0.0113,0,0.001,0.0101,0,0,0,0.2414,0.0034,0,0,0.0115,0.0029,0,0,0,0,0.0029,0.0034,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0.0029,0,0,0,0.0388,0.019700000000000002,0.049199999999999994,0.1033,0.0202,0.0339,0.1225,0.134,0.334,0.061200000000000004,0.0558,0.027299999999999998,0.1875,0.11699999999999999,0.1766,0.15639999999999998,0.0285,0.0153,0.017,0.0066,0.0453,0.1832,0.0558,0.011
Brooklyn,Mapleton,K41,13387,13336,0.5029244151169766,0.4970755848830234,0.5319,0.4681,26.3,62722.2,0.1892,0.8108,0.227,0.773,0.3985,0.19779999999999998,0.13290000000000002,0.0915,0.091,0.0882,0.7138,0.0362,0.0099,0.0012,0,5e-4,0.1708,0,7e-4,0,0,0.0526,0.0111,0.0032,0.21339999999999998,0.8515,0.6989,0.1526,0.1485,0.13,0.0185,0.311,0.6134,0.0469,0.0287,0.21209999999999996,0.34590000000000004,0.1394,0.0654,0.1449,0.09230000000000001,0.6597,0.0319,0.3084,0.8555,0.5177999999999999,0.3617,0.1444,0.3571,0.3106,0.0741,0.0021,1e-4,0.0358,0,9e-4,0.2515,0,7e-4,0.0091,0.0253,0.0055,0.0015,0.0043,0,0,0,0.0026,0.0074,4e-4,0.007,0.14,0,0.0036,0,0,0,0,9e-4,0.0021,0.0081,0,0,0,0.0072,0.0033,0.0492,1e-4,0,0.0451,1e-4,1e-4,0.024,0,6e-4,0.0845,0,0,0.0038,0.0179,0.0031,0,0.0037,0,0,0,0.0018,0.0029,2e-4,0.0032,0.0931,0,0.0025,0,0,0,0,6e-4,0.0021,0.0039,0,0,0,0.0067,0.0017,0.009,0,0,0.0011,0.0978,0.062200000000000005,0.0385,0.1086,0.0522,0.0196,0.07,0.1041,0.312,0.066,0.048299999999999996,0.0196,0.1405,0.0641,0.1544,0.0571,0.0309,0.014499999999999999,0.0413,0.0339,0.0322,0.2562,0.092,0.08299999999999999
Brooklyn,Marine Park,K42,19875,19856,0.8507755842062853,0.14922441579371476,0.4929,0.5071,41.32727272727273,101012.63636363637,0.0428,0.9572,0.0759,0.9241,0.2674,0.17329999999999998,0.1162,0.1217,0.15760000000000002,0.16379999999999997,0.705,0.0716,0.0417,0.0029,0.0013,0.0011,0.1448,0.0021,0,0,0.0011,0.0085,0.014,0.006,0.0499,0.7844,0.6582,0.1262,0.21560000000000001,0.1917,0.0239,0.261,0.6218999999999999,0.0618,0.0552,0.0779,0.2695,0.1454,0.0892,0.2331,0.185,0.7401,0.0289,0.2309,0.963,0.8319,0.15510000000000002,0.037000000000000005,0.6906,0.1455,0.0571,0.0037,0.0093,0.0223,0.0017,6e-4,0.0104,0,2e-4,0.0067,0.0541,9e-4,0,0.0053,0,0.0017,0,0.0133,0.0178,0.0161,0.0038,0.0445,0,0.0029,0,0,0,0,0.0025,0.0011,0.0044,0,0,0,0,0.0088,0.0201,0,0,0.0208,3e-4,0.0041,0.0025,0,0,0.004,0,2e-4,0.004,0.0298,5e-4,0,0.003,0,6e-4,0,0.0089,0.0101,0.0115,0.0034,0.0262,0,0.0013,0,0,0,0,0.0011,4e-4,0.0026,0,0,0,0,0.0033,0.0069,0,0,3e-4,0.057800000000000004,0.0262,0.0165,0.07050000000000001,0.0659,0.0329,0.10869999999999999,0.1197,0.3372,0.07819999999999999,0.0368,0.0492,0.17720000000000002,0.0533,0.1812,0.0809,0.0369,0.0357,0.0402,0.0245,0.0162,0.2202,0.06269999999999999,0.07089999999999999
Brooklyn,Midwood,K43,80983,80540,0.44478519990067045,0.5552148000993296,0.4885,0.5115,35.18333333333333,68762.1724137931,0.137,0.863,0.2186,0.7814,0.29469999999999996,0.21610000000000001,0.1038,0.1116,0.108,0.16590000000000002,0.7392,0.0352,0.0429,0.0048,0.0042,3e-4,0.1117,6e-4,3e-4,0,0.002,0.0274,0.0265,0.0049,0.12990000000000002,0.6678,0.5321,0.1358,0.3322,0.2909,0.0413,0.3012,0.5666,0.0658,0.0664,0.1367,0.2071,0.12919999999999998,0.0756,0.2413,0.21000000000000002,0.6981,0.04,0.262,0.9038,0.5848,0.35150000000000003,0.09620000000000001,0.4939,0.2893,0.0778,0.0055,0.0043,0.0031,0.0012,6e-4,0.0331,1e-4,3e-4,0.0022,0.1563,0.0089,0.0042,0.0064,8e-4,0.0061,0,0.0016,0.05,0.015,0.0079,0.0259,3e-4,0.001,1e-4,0,2e-4,0,8e-4,0.0141,0.0036,3e-4,0,0,0.0043,0.0073,0.0565,0.001,0.0051,0.0425,9e-4,0.0019,0.0015,1e-4,2e-4,0.0055,0,1e-4,8e-4,0.1129,0.0051,0.0019,0.0047,8e-4,0.0036,0,0.0011,0.0311,0.0114,0.0055,0.0176,2e-4,3e-4,0,0,0,0,7e-4,0.0105,0.001,3e-4,0,0,0.0025,0.0034,0.0179,5e-4,0.0028,0.001,0.0421,0.0392,0.0413,0.07880000000000001,0.07819999999999999,0.0216,0.08750000000000001,0.11449999999999999,0.37420000000000003,0.0626,0.0319,0.027200000000000002,0.1565,0.0443,0.1865,0.0658,0.0816,0.0141,0.0343,0.0327,0.024800000000000003,0.22089999999999999,0.046900000000000004,0.092
Brooklyn,Mill Basin,K44,12503,12503,0.8053267215868192,0.19467327841318083,0.4617,0.5383,43.075,90806.75,0.0306,0.9694,0.0964,0.9036,0.2101,0.1513,0.1501,0.1305,0.1287,0.2294,0.6162,0.0335,0.1966,0.0085,0.0037,0.0015,0.0719,0,0,0,0.0026,0.0468,0.0113,0.0075,0.05890000000000001,0.7472,0.5832,0.1641,0.2528,0.2066,0.0462,0.2843,0.5832999999999999,0.07450000000000001,0.057999999999999996,0.1232,0.269,0.1272,0.0697,0.2299,0.1809,0.7624,0.0284,0.2092,0.9503,0.7682,0.21109999999999998,0.049699999999999994,0.5821,0.1598,0.0748,0.01,0.0221,0.0151,0,5e-4,0.005,0,0,0.0132,0.1202,0.0051,0.001,0.0061,0,0,0,0.0029,0.007,0.001,0.0042,0.0307,0,0.0038,0,0,0,0,0,0.0034,0.0025,0,0,0,0.003,0.0013,0.0851,0,0,0.0206,0.0042,0.007,0.0075,0,0,0.0028,0,0,0.0053,0.0486,0,5e-4,0.0046,0,0,0,9e-4,0.0043,0,0.0028,0.0176,0,0.0024,0,0,0,0,0,0,0,0,0,0,0.003,0,0.0277,0,0,0,0.0568,0.0104,0.0148,0.1237,0.0605,0.022199999999999998,0.09140000000000001,0.119,0.3262,0.058800000000000005,0.051699999999999996,0.0644,0.1778,0.0662,0.1537,0.1247,0.0421,0.0402,0.0178,0.017,0.059699999999999996,0.1916,0.0575,0.0517
Brooklyn,Park Slope,K45,64504,64033,0.47901863101838116,0.5209813689816188,0.4764,0.5236,36.3,144635,0.0246,0.9754,0.0425,0.9575,0.217,0.255,0.19720000000000001,0.1335,0.0914,0.10619999999999999,0.6937,0.0796,0.0496,0.0075,3e-4,9e-4,0.0815,9e-4,3e-4,0,0.0068,0.0225,0.0484,0.0078,0.038500000000000006,0.5697,0.4871,0.0827,0.4303,0.2687,0.1616,0.381,0.5464,0.0257,0.047,0.04189999999999999,0.0601,0.057,0.0315,0.3716,0.4381,0.8283,0.0321,0.1395,0.9706,0.9152,0.0735,0.029500000000000002,0.7639,0.0608,0.1186,0.0135,0.0024,0.0082,0.0059,0.0089,0.0017,0.001,0.0034,0.0044,0.0076,0.0027,7e-4,9e-4,1e-4,0.0018,3e-4,0.0013,0,0.0026,0.0053,0.0156,0.0071,0.0038,0,0,2e-4,0,0.0013,0.0046,6e-4,0,0,0,0.0014,0.0065,0.0034,1e-4,4e-4,0.0358,0.0016,0.0014,0.0012,4e-4,0.0016,7e-4,0,5e-4,0.001,0.0025,0.0016,2e-4,0,0,2e-4,2e-4,0,0,0.0012,0.0011,0.0043,0.0021,0.0012,0,0,0,0,0,3e-4,0,0,0,0,4e-4,8e-4,4e-4,1e-4,0,0.001,0.023200000000000002,0.0215,0.016399999999999998,0.059399999999999994,0.009800000000000001,0.10880000000000001,0.1023,0.2659,0.2324,0.0876,0.0403,0.031299999999999994,0.2928,0.111,0.3362,0.0563,0.0053,0.0059,0.018099999999999998,0.0079,0.0228,0.1085,0.0153,0.0203
Brooklyn,park-cemetery-etc-Brooklyn,K46,328,328,0.20121951219512196,0.7987804878048781,0.5671,0.4329,31.5,116875,0.0781,0.9219,0,1,0.10669999999999999,0.3751,0.2957,0.10060000000000001,0.1219,0,0.5671,0.0152,0.1646,0.064,0,0,0.0915,0,0,0,0,0.0671,0.0305,0,0.1497,0.3832,0.2335,0.1497,0.6168,0.4072,0.2096,0.4607,0.2867,0.0137,0.2389,0.0173,0.0727,0.1211,0.0623,0.4879,0.2388,0.8771,0.0887,0.0341,0.8054,0.7543,0.0819,0.1945,0.633,0.07890000000000001,0.2266,0.1059,0,0,0,0,0,0,0,0,0.0222,0,0,0,0,0,0,0,0,0,0,0,0,0.0123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0345,0.0345,0,0,0,0,0,0,0,0,0.0099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0195,0,0,0.0739,0.058399999999999994,0.0156,0.1362,0,0.3074,0.1129,0.0818,0.1051,0.0895,0.1712,0.0195,0.29179999999999995,0.0351,0,0.07,0.0195,0.0195,0.1051,0.2334,0.0156,0.0195
Brooklyn,Prospect Heights,K47,22301,22126,0.42330290156377115,0.57669709843622885,0.4659,0.5341,36.3,117442.66666666667,0.0627,0.9373,0.0893,0.9107,0.1715,0.29350000000000004,0.192,0.1237,0.0903,0.1294,0.5342,0.0412,0.2081,0.0232,0.0018,3e-4,0.0734,0,0,0,0.0056,0.0405,0.064,0.0078,0.03949999999999999,0.502,0.3959,0.1061,0.498,0.3305,0.1675,0.44389999999999996,0.46909999999999996,0.0337,0.0532,0.0814,0.1006,0.0693,0.0358,0.338,0.375,0.8064,0.0395,0.1541,0.9305,0.8144,0.1378,0.0695,0.7721,0.0595,0.0853,0.0302,0.0174,0.0073,0.0012,0.0052,2e-4,0.0027,2e-4,4e-4,0.0056,0.0013,0.0037,4e-4,0,0.0015,0.0013,0.0024,0,0.0115,0.002,0.0179,0.0082,0.0014,0,0,0.0011,0,0,0.0058,0,0,0,0.0013,0,0.0054,0.005,0.0015,5e-4,0.0179,0.0021,0.0055,0.0014,5e-4,3e-4,2e-4,0,0,0,0.0016,0,0.0014,0,0,2e-4,0,5e-4,0,0.0067,2e-4,0.0115,0.0024,0,0,0,0.0011,0,0,0.0013,0,0,0,0,0,0.0035,8e-4,4e-4,0,0.0034,0.0191,0.0156,0.0106,0.0563,0.0253,0.0987,0.08449999999999999,0.2709,0.24020000000000002,0.0867,0.0447,0.044199999999999996,0.25570000000000004,0.09689999999999999,0.3391,0.0392,0.0155,0.0142,0.0178,0.0295,0.0172,0.1207,0.0235,0.0308
Brooklyn,Red Hook,K48,11173,11139,0.07612891641978634,0.9238710835802136,0.4128,0.5872,33.9,63636,0.3702,0.6298,0.4943,0.5057,0.2756,0.26070000000000004,0.11520000000000001,0.1303,0.0964,0.12169999999999999,0.1828,0.1275,0.406,0.0458,0,0.0086,0.0448,0.003,0.0271,0,0.0119,0.1063,0.0107,0.0255,0.1274,0.5838,0.172,0.4118,0.4162,0.3566,0.0596,0.6002,0.28059999999999996,0.06319999999999999,0.055999999999999994,0.30560000000000004,0.28300000000000003,0.1386,0.0274,0.1477,0.0976,0.5812,0.1135,0.3053,0.9073,0.4898,0.4988,0.0927,0.6217,0.1709,0.3099,0.0054,0,0.0022,0.0032,0.0089,0,7e-4,5e-4,0.0018,0.0034,0.0042,0,0.0013,0,0,0,0,0,0,3e-4,0.0266,0,0.0026,0,0,0,0,0,0,0.0029,0,0,0,0,0.0034,0.0011,0,0,0.1354,0.002,0,3e-4,0.0027,0,0,0,0,0.0011,0.0018,0,0,0,0,0,0,0,0,0,3e-4,0.0232,0,0.0026,0,0,0,0,0,0,0,0,0,0,0,0.0015,0,0,0,0.0033,0.012299999999999998,0.053900000000000003,0.0207,0.1511,0.068,0.0591,0.0637,0.1422,0.2685,0.0954,0.0412,0.0205,0.1261,0.033,0.2092,0.044500000000000005,0.0427,0.025,0.0739,0.0524,0.047,0.1992,0.0176,0.1291
Brooklyn,Seagate,K49,4443,4394,0.5489303595812471,0.45106964041875286,0.4918,0.5082,45,82850,0.0844,0.9156,0.1438,0.8562,0.1889,0.1687,0.1428,0.1623,0.1698,0.1679,0.7506,0.072,0.0574,2e-4,0,0,0.0709,0,0,0,0,0.0286,0.0203,0,0.0489,0.7087,0.5859,0.1228,0.2913,0.18,0.1113,0.2736,0.5826,0.0596,0.0842,0.1255,0.18939999999999999,0.1255,0.0937,0.2174,0.2484,0.7208,0.0238,0.2554,0.8986,0.6003999999999999,0.3104,0.10139999999999999,0.442,0.2178,0.075,0.0042,0.0116,0.0216,0,0,0.0371,0,0,0,0.2874,0.0018,0,0,0,0,0,0,0,0.0332,0.0034,0.0147,0,0,0,0,0,0,0,0.0032,0,0,0,0,0.0037,0.029,0.0247,0,0.0074,0.0211,0.0021,0.0084,0.0174,0,0,0.0108,0,0,0,0.1027,0,0,0,0,0,0,0,0,0.0276,0,0.0121,0,0,0,0,0,0,0,0.0032,0,0,0,0,0,0.0066,0.0058,0,0,0.0039,0.0644,0.0136,0.0101,0.096,0.0605,0.057,0.0802,0.10690000000000001,0.3258,0.0662,0.08070000000000001,0.0346,0.1438,0.0618,0.1469,0.0991,0.0618,0.0189,0.032,0.0215,0.0733,0.1819,0.0771,0.082
Brooklyn,Sheepshead Bay,K50,89845,89041,0.5286328769892521,0.47136712301074785,0.4848,0.5152,42.75555555555555,69256.92592592593,0.1151,0.8849,0.1975,0.8025,0.19560000000000002,0.2076,0.12190000000000001,0.1283,0.1486,0.19779999999999998,0.602,0.0411,0.0536,0.0061,7e-4,0,0.226,7e-4,5e-4,0,0.0012,0.0343,0.0301,0.0037,0.0824,0.6899,0.5088,0.1812,0.3101,0.269,0.0411,0.30169999999999997,0.5539000000000001,0.0702,0.0742,0.14420000000000002,0.2511,0.1164,0.0777,0.2515,0.1591,0.718,0.0444,0.2376,0.9077,0.6339000000000001,0.3083,0.0924,0.4001,0.3438,0.0512,0.0034,0.0053,0.006,8e-4,5e-4,0.0056,4e-4,0,0.0029,0.2785,0.004,0.0053,0.0079,8e-4,0.0018,0.001,0.003,0.0117,0.0053,0.0092,0.1255,2e-4,0.0043,1e-4,0,1e-4,0,0.0085,0.0251,0.0013,0,0,0,4e-4,0.0152,0.0093,0.0015,0.0038,0.0239,7e-4,0.0021,0.002,3e-4,0,0.0012,0,0,7e-4,0.1701,0.0027,0.0028,0.0043,3e-4,7e-4,3e-4,4e-4,0.0048,0.0021,0.0057,0.0805,0,0.0028,1e-4,0,0,0,0.0061,0.0134,3e-4,0,0,0,2e-4,0.0084,0.004,3e-4,0.0026,6e-4,0.0672,0.0361,0.035,0.0849,0.0813,0.0299,0.08299999999999999,0.1061,0.3132,0.07669999999999999,0.045700000000000005,0.0402,0.14179999999999998,0.0749,0.134,0.0799,0.0773,0.0175,0.049,0.026299999999999997,0.0326,0.1971,0.0699,0.0997
Brooklyn,Sunset Park,K51,112258,110057,0.24687207537912173,0.7531279246208783,0.508,0.492,34.46206896551724,55077.57142857143,0.2159,0.7841,0.2628,0.7372,0.2338,0.2781,0.15810000000000002,0.1286,0.0983,0.10320000000000001,0.1511,0.1953,0.0254,0.0123,8e-4,0.0049,0.352,5e-4,2e-4,0,0.0027,0.221,0.0153,0.0184,0.2217,0.7038,0.4784,0.2254,0.2962,0.1894,0.1067,0.4008,0.5049,0.0375,0.056799999999999996,0.4357,0.213,0.0796,0.0351,0.1485,0.0882,0.7254,0.0441,0.2305,0.7874,0.4005,0.4123,0.2126,0.1917,0.5352,0.4268,0.0021,0.0019,0.0024,4e-4,0.0012,0.0035,1e-4,9e-4,6e-4,0.0049,0.0083,2e-4,0.0016,0,2e-4,0.0013,0.0014,0.0029,0.0085,0.0018,0.3049,0.0011,0.0026,5e-4,0,8e-4,0,0.0034,0.0027,0.004,5e-4,0,0,8e-4,0.014,3e-4,0.0015,3e-4,0.2469,6e-4,2e-4,9e-4,1e-4,3e-4,0.0014,0,1e-4,1e-4,0.0035,0.0055,0,0.0014,0,0,8e-4,9e-4,9e-4,0.0047,5e-4,0.2512,8e-4,0.0011,0,0,5e-4,0,0.0013,0.0022,0.0016,5e-4,0,0,6e-4,0.0057,0,7e-4,2e-4,7e-4,0.0838,0.0591,0.0234,0.09559999999999999,0.044899999999999995,0.0296,0.0455,0.0994,0.1988,0.2278,0.0727,0.018799999999999997,0.0935,0.0363,0.1122,0.0286,0.0591,0.015099999999999999,0.15539999999999998,0.0547,0.046,0.18280000000000002,0.08839999999999999,0.1278
Brooklyn,Williamsburg (North),K52,53118,52948,0.23343657928533657,0.7665634207146634,0.5043,0.4957,33.08571428571429,113539.35714285714,0.0646,0.9354,0.0845,0.9155,0.1134,0.44699999999999995,0.2165,0.08080000000000001,0.059899999999999995,0.08220000000000001,0.6039,0.1355,0.0228,0.0258,0.0034,0.0058,0.0839,0,4e-4,0,0.0034,0.0745,0.03,0.0108,0.042300000000000004,0.4057,0.3036,0.1021,0.5943,0.3469,0.2474,0.5538000000000001,0.3643,0.0224,0.0595,0.0851,0.11399999999999999,0.0959,0.0319,0.4405,0.2328,0.8511,0.0332,0.1157,0.9154,0.8233,0.1184,0.0847,0.6096,0.12499999999999999,0.2355,0.0161,6e-4,0.016,0.0026,0.007,0.0038,0.0013,0.002,0.0013,0.0125,0.0254,4e-4,0.0011,0,0,6e-4,0.002,9e-4,0.0063,0.0069,0.0138,0.0077,0.0092,0,0,3e-4,4e-4,0.0022,0.0038,2e-4,4e-4,0,0,2e-4,0.0033,0.0067,0,0,0.0773,9e-4,0,0.0042,0.0012,1e-4,6e-4,0,0,0,0.0063,0.0122,0,0,0,0,0,0,0,0.0042,9e-4,0.0068,0.0022,0.0029,0,0,3e-4,0,7e-4,0.0024,2e-4,2e-4,0,0,0,0.0012,2e-4,0,0,1e-4,0.0208,0.038400000000000004,0.022,0.0878,0.0157,0.1028,0.10849999999999999,0.27959999999999996,0.155,0.1137,0.0345,0.0211,0.2963,0.09079999999999999,0.24860000000000002,0.031799999999999995,0.0175,0.0086,0.045399999999999996,0.0155,0.0245,0.1699,0.0223,0.028900000000000002
Brooklyn,Windsor Terrace,K53,22759,22698,0.4908802537668517,0.5091197462331483,0.4709,0.5291,39.81666666666666,111553,0.0599,0.9401,0.08,0.92,0.2252,0.1953,0.1772,0.1464,0.11259999999999999,0.14339999999999997,0.6778,0.0773,0.0509,0.0019,0,5e-4,0.0998,0,0,0,0.0138,0.0318,0.031,0.0152,0.051899999999999995,0.5984,0.4981,0.1003,0.4016,0.2826,0.1189,0.3435,0.558,0.0391,0.0595,0.0668,0.1089,0.1081,0.0429,0.3193,0.35400000000000004,0.8213,0.0325,0.1462,0.956,0.8729,0.0995,0.044,0.6742,0.1254,0.1045,0.0087,0.0069,0.024,0.001,0.0065,0.002,0,0.001,0.005,0.0331,0.0101,0.0026,0.0014,0,4e-4,0,0.001,0,0.0319,0.0043,0.0406,0.0064,0.0012,5e-4,0,0.0065,0,8e-4,0.0031,0.0069,0.0017,0,0,5e-4,0.0061,0.0067,3e-4,0,0.0242,0.0012,0.002,0.0041,7e-4,0,3e-4,0,0,0.0016,0.0207,0.0039,3e-4,0.001,0,4e-4,0,0,0,0.0222,0.003,0.0255,0.0047,0,5e-4,0,0.0016,0,8e-4,0.0014,7e-4,8e-4,0,0,0,0.0036,2e-4,0,0,0,0.016399999999999998,0.0349,0.0186,0.0629,0.0264,0.1068,0.0821,0.2108,0.2457,0.0904,0.059800000000000006,0.045200000000000004,0.2565,0.0773,0.31799999999999995,0.0528,0.013900000000000001,0.0115,0.028900000000000002,0.021699999999999997,0.024,0.1384,0.0132,0.043699999999999996
